,db_id,original_sql,rewritten_sql_gpt,activated_rules_gpt,prompt_sql_similar,prompt_rules_similar
370,job,SELECT * FROM cast_info ci WHERE ci.person_id<3429318 AND ci.role_id>10;,SELECT * FROM cast_info WHERE person_id < 3429318 AND role_id > 10,"['FILTER_SCAN', 'FILTER_REDUCE_EXPRESSIONS']",['SELECT * FROM movie_keyword mk WHERE mk.keyword_id>23021;'],"[""['JOIN_CONDITION_PUSH', 'FILTER_MERGE', 'FILTER_SCAN', 'FILTER_REDUCE_EXPRESSIONS', 'FILTER_CORRELATE', 'FILTER_INTO_JOIN']""]"
371,job,"SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND t.kind_id<7 AND t.production_year>1996 AND mc.company_id=331;","SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND t.kind_id<7 AND t.production_year>1996 AND mc.company_id=331",[],"['SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.production_year<1912;']","[""['Empty List']""]"
372,job,"SELECT * FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND ci.person_id=818104 AND mi.info_type_id<16;","SELECT * FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND ci.person_id=818104 AND mi.info_type_id<16",[],['SELECT * FROM cast_info ci WHERE ci.person_id=2924878;'],"[""['Empty List']""]"
373,job,"SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND t.kind_id>4 AND t.production_year>2004 AND mc.company_id<4714 AND mc.company_type_id>1;","SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND t.kind_id>4 AND t.production_year>2004 AND mc.company_id<4714 AND mc.company_type_id>1",[],"['SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.kind_id>4 AND t.production_year<1979 AND ci.role_id>4;']","[""['Empty List']""]"
374,job,"SELECT * FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND ci.person_id>1966598;",SELECT * FROM title INNER JOIN (SELECT * FROM cast_info WHERE person_id > 1966598) AS t ON title.id = t.movie_id INNER JOIN movie_info ON title.id = movie_info.movie_id,"['FILTER_INTO_JOIN', 'JOIN_CONDITION_PUSH']",['SELECT * FROM movie_companies mc WHERE mc.company_id>11134 AND mc.company_type_id=1;'],"[""['FILTER_INTO_JOIN']""]"
375,job,"SELECT * FROM title t,movie_companies mc,cast_info ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND t.kind_id>1 AND mc.company_id>33322 AND mc.company_type_id=1;",SELECT * FROM (SELECT * FROM title WHERE kind_id > 1) AS t INNER JOIN (SELECT * FROM movie_companies WHERE company_id > 33322 AND company_type_id = 1) AS t0 ON t.id = t0.movie_id INNER JOIN cast_info ON t.id = cast_info.movie_id,"['FILTER_INTO_JOIN', 'JOIN_CONDITION_PUSH', 'FILTER_MERGE']",['SELECT * FROM cast_info ci WHERE ci.person_id>789547 AND ci.role_id=2;'],"[""['FILTER_INTO_JOIN', 'FILTER_SCAN']""]"
376,job,SELECT * FROM cast_info ci WHERE ci.person_id>3038647;,SELECT * FROM cast_info WHERE person_id > 3038647,['FILTER_SCAN'],"['SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND mc.company_id>1739 AND mc.company_type_id<2;']","[""['FILTER_INTO_JOIN']""]"
377,job,"SELECT * FROM title t,movie_companies mc,cast_info ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND t.production_year<2012 AND ci.role_id>5;","SELECT * FROM title t,movie_companies mc,cast_info ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND t.production_year<2012 AND ci.role_id>5",[],"['SELECT * FROM title t,movie_companies mc,movie_info mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND mc.company_id<11203 AND mc.company_type_id=1 AND mi.info_type_id=2;']","[""['Empty List']""]"
378,job,"SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND ci.person_id>2737348 AND ci.role_id=3;","SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND ci.person_id>2737348 AND ci.role_id=3",[],"['SELECT * FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.kind_id<2 AND t.production_year<2004 AND mi.info_type_id<105;']","[""['Empty List']""]"
379,job,"SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND mc.company_id=76048 AND mc.company_type_id>1;",SELECT * FROM title INNER JOIN (SELECT * FROM movie_companies WHERE company_id = 76048 AND company_type_id > 1) AS t ON title.id = t.movie_id INNER JOIN movie_keyword ON title.id = movie_keyword.movie_id,['FILTER_INTO_JOIN'],"['SELECT * FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.kind_id<2 AND t.production_year>1959;']","[""['FILTER_INTO_JOIN']""]"
380,job,SELECT * FROM cast_info ci WHERE ci.person_id>1936153 AND ci.role_id>1;,SELECT * FROM cast_info WHERE person_id > 1936153 AND role_id > 1,['FILTER_INTO_JOIN'],['SELECT * FROM movie_keyword mk WHERE mk.keyword_id=7565;'],"[""['FILTER_INTO_JOIN']""]"
381,job,"SELECT * FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.kind_id<7 AND t.production_year>1976 AND ci.person_id=54577 AND ci.role_id>1;",SELECT * FROM (SELECT * FROM title WHERE kind_id < 7 AND production_year > 1976) AS t INNER JOIN (SELECT * FROM cast_info WHERE person_id = 54577 AND role_id > 1) AS t0 ON t.id = t0.movie_id INNER JOIN movie_info ON t.id = movie_info.movie_id,['FILTER_INTO_JOIN'],"['SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.kind_id<7 AND t.production_year>2011 AND mc.company_id>111186 AND mc.company_type_id=2;']","[""['FILTER_INTO_JOIN']""]"
382,job,"SELECT * FROM title t,movie_companies mc,movie_info mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND t.kind_id<2 AND t.production_year>2006 AND mc.company_type_id=2;","SELECT * FROM title, movie_companies, movie_info WHERE title.id = movie_companies.movie_id AND title.id = movie_info.movie_id AND title.kind_id < 2 AND title.production_year > 2006 AND movie_companies.company_type_id = 2","['JOIN_CONDITION_PUSH', 'FILTER_MERGE', 'FILTER_PROJECT_TRANSPOSE']",['SELECT * FROM movie_keyword mk WHERE mk.keyword_id=13533;'],"[""['FILTER_INTO_JOIN', 'FILTER_CORRELATE']""]"
383,job,"SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.kind_id=7 AND t.production_year<1992;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 7 AND production_year < 1992) AS t INNER JOIN cast_info ON t.id = cast_info.movie_id,"['FILTER_INTO_JOIN', 'FILTER_REDUCE_EXPRESSIONS', 'JOIN_CONDITION_PUSH', 'JOIN_REDUCE_EXPRESSIONS']","['SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND ci.person_id>850358 AND ci.role_id>1 AND mi_idx.info_type_id=99;']","[""['FILTER_INTO_JOIN', 'FILTER_REDUCE_EXPRESSIONS', 'JOIN_CONDITION_PUSH', 'JOIN_REDUCE_EXPRESSIONS']""]"
384,job,SELECT * FROM cast_info ci WHERE ci.person_id=2983511 AND ci.role_id>9;,SELECT * FROM cast_info ci WHERE ci.person_id=2983511 AND ci.role_id>9,[],['SELECT * FROM cast_info ci WHERE ci.person_id<36301;'],"[""['Empty List']""]"
385,job,"SELECT * FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND mk.keyword_id<44111;",SELECT * FROM title INNER JOIN cast_info ON title.id = cast_info.movie_id INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id < 44111) AS t ON title.id = t.movie_id,"['FILTER_INTO_JOIN', 'JOIN_CONDITION_PUSH']",['SELECT * FROM movie_companies mc WHERE mc.company_id<134991;'],"[""['FILTER_INTO_JOIN']""]"
386,job,SELECT * FROM cast_info ci WHERE ci.person_id<208799 AND ci.role_id=2;,SELECT * FROM cast_info WHERE person_id < 208799 AND role_id = 2,['FILTER_SCAN'],"['SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.production_year=1996 AND mc.company_id<11695 AND mc.company_type_id=2;']","[""['FILTER_INTO_JOIN']""]"
387,job,SELECT * FROM title t WHERE t.kind_id=4 AND t.production_year<2008;,SELECT * FROM title WHERE kind_id = 4 AND production_year < 2008,['FILTER_SCAN'],"['SELECT * FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.kind_id>1 AND ci.role_id>4;']","[""['FILTER_INTO_JOIN']""]"
388,job,SELECT * FROM cast_info ci WHERE ci.person_id>1139578 AND ci.role_id=9;,SELECT * FROM cast_info WHERE person_id > 1139578 AND role_id = 9,"['FILTER_TABLE_FUNCTION_TRANSPOSE', 'FILTER_SCAN', 'FILTER_REDUCE_EXPRESSIONS']","['SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.production_year<1984 AND mi_idx.info_type_id>99;']","[""['FILTER_TABLE_FUNCTION_TRANSPOSE', 'FILTER_SCAN', 'FILTER_REDUCE_EXPRESSIONS', 'FILTER_INTO_JOIN', 'PROJECT_REDUCE_EXPRESSIONS', 'JOIN_CONDITION_PUSH', 'JOIN_REDUCE_EXPRESSIONS', 'FILTER_CORRELATE']""]"
389,job,"SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.production_year=1974 AND ci.person_id<543531;",SELECT * FROM (SELECT * FROM title WHERE production_year = 1974) AS t INNER JOIN (SELECT * FROM cast_info WHERE person_id < 543531) AS t0 ON t.id = t0.movie_id,['FILTER_INTO_JOIN'],"['SELECT * FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.kind_id<7 AND t.production_year>1998 AND ci.person_id<3877236 AND mi.info_type_id>98;']","[""['FILTER_INTO_JOIN']""]"
390,job,"SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND mc.company_id>36706 AND mc.company_type_id=2 AND mk.keyword_id=5300;","SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND mc.company_id>36706 AND mc.company_type_id=2 AND mk.keyword_id=5300",[],"['SELECT * FROM title t,movie_companies mc,cast_info ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND mc.company_id<21737 AND mc.company_type_id>1 AND ci.role_id=10;']","[""['Empty List']""]"
391,job,"SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.production_year<2012 AND mk.keyword_id<6194;","SELECT * FROM title, movie_keyword WHERE title.id = movie_keyword.movie_id AND title.production_year < 2012 AND movie_keyword.keyword_id < 6194","['JOIN_CONDITION_PUSH', 'FILTER_MERGE']",['SELECT * FROM movie_companies mc WHERE mc.company_id>29511;'],"[""['FILTER_INTO_JOIN']""]"
392,job,"SELECT * FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND ci.person_id>1741807 AND mi.info_type_id>2;","SELECT * FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND ci.person_id>1741807 AND mi.info_type_id>2",[],['SELECT * FROM cast_info ci WHERE ci.person_id<2808271 AND ci.role_id=1;'],"[""['Empty List']""]"
393,job,"SELECT * FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND ci.role_id>1 AND mk.keyword_id>19852;","SELECT * FROM title, cast_info, movie_keyword WHERE title.id = cast_info.movie_id AND title.id = movie_keyword.movie_id AND cast_info.role_id > 1 AND movie_keyword.keyword_id > 19852","['JOIN_CONDITION_PUSH', 'FILTER_REDUCE_EXPRESSIONS']","['SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND t.kind_id<7 AND t.production_year<2010 AND mc.company_id>10673 AND mc.company_type_id<2;']",['[]']
394,job,"SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.kind_id=7 AND t.production_year>2007 AND mk.keyword_id=3060;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 7 AND production_year > 2007) AS t INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id = 3060) AS t0 ON t.id = t0.movie_id,"['FILTER_INTO_JOIN', 'JOIN_CONDITION_PUSH']",['SELECT * FROM movie_companies mc WHERE mc.company_id<15804 AND mc.company_type_id>1;'],"[""['FILTER_INTO_JOIN']""]"
395,job,SELECT * FROM cast_info ci WHERE ci.person_id<463908 AND ci.role_id=9;,SELECT * FROM cast_info WHERE person_id < 463908 AND role_id = 9,"['FILTER_INTO_JOIN', 'FILTER_REDUCE_EXPRESSIONS']",['SELECT * FROM cast_info ci WHERE ci.person_id>3979972;'],"[""['FILTER_INTO_JOIN']""]"
396,job,"SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND mc.company_id=480 AND mc.company_type_id=1;","SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND mc.company_id=480 AND mc.company_type_id=1",[],"['SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id>2 AND t.production_year>2010 AND ci.role_id>1 AND mi_idx.info_type_id=99;']","[""['Empty List']""]"
397,job,"SELECT * FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND ci.person_id<392746 AND ci.role_id>2 AND mk.keyword_id=1420;",SELECT * FROM title INNER JOIN (SELECT * FROM cast_info WHERE person_id < 392746 AND role_id > 2) AS t ON title.id = t.movie_id INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id = 1420) AS t0 ON title.id = t0.movie_id,['FILTER_INTO_JOIN'],"['SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND t.kind_id<4 AND t.production_year=1956 AND mc.company_id>14300 AND mc.company_type_id>1;']",['[]']
398,job,"SELECT * FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.kind_id=7 AND t.production_year=2000 AND ci.role_id<2;","SELECT * FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.kind_id=7 AND t.production_year=2000 AND ci.role_id<2",[],"['SELECT * FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.kind_id>3 AND t.production_year<1965 AND mi.info_type_id=3;']","[""['Empty List']""]"
399,job,SELECT * FROM cast_info ci WHERE ci.person_id<517434 AND ci.role_id=3;,SELECT * FROM cast_info WHERE person_id < 517434 AND role_id = 3,['FILTER_SCAN'],['SELECT * FROM cast_info ci WHERE ci.person_id<2823457;'],['[]']
400,job,"SELECT * FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND mi_idx.info_type_id>99 AND mk.keyword_id>4333;","SELECT * FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND mi_idx.info_type_id>99 AND mk.keyword_id>4333",[],['SELECT * FROM cast_info ci WHERE ci.person_id<1602074;'],"[""['Empty List']""]"
401,job,"SELECT * FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.kind_id=4 AND mi.info_type_id>4;","SELECT * FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.kind_id=4 AND mi.info_type_id>4",[],['SELECT * FROM movie_keyword mk WHERE mk.keyword_id>86055;'],"[""['Empty List']""]"
402,job,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id>1 AND t.production_year>2011;","SELECT * FROM title, movie_info, movie_info_idx WHERE title.id = movie_info.movie_id AND title.id = movie_info_idx.movie_id AND title.kind_id > 1 AND title.production_year > 2011","['JOIN_CONDITION_PUSH', 'FILTER_MERGE']",['SELECT * FROM cast_info ci WHERE ci.person_id<203833 AND ci.role_id=9;'],"[""['FILTER_INTO_JOIN']""]"
403,job,"SELECT * FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND mk.keyword_id<29124;",SELECT * FROM title INNER JOIN movie_info_idx ON title.id = movie_info_idx.movie_id INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id < 29124) AS t ON title.id = t.movie_id,['FILTER_INTO_JOIN'],"['SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND t.production_year<1998 AND mc.company_id<54517;']","[""['FILTER_INTO_JOIN']""]"
404,job,SELECT * FROM cast_info ci WHERE ci.person_id>2573477 AND ci.role_id>2;,SELECT * FROM cast_info WHERE person_id > 2573477 AND role_id > 2,['FILTER_SCAN'],"['SELECT * FROM title t,movie_companies mc,movie_info mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND t.production_year=1989 AND mc.company_type_id<2 AND mi.info_type_id=7;']","[""['FILTER_INTO_JOIN']""]"
405,job,"SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.kind_id=7 AND mk.keyword_id<7814;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 7) AS t INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id < 7814) AS t0 ON t.id = t0.movie_id,['FILTER_INTO_JOIN'],"['SELECT * FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND mk.keyword_id=3116;']","[""['FILTER_INTO_JOIN']""]"
406,job,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id<7 AND t.production_year>1940;","SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id<7 AND t.production_year>1940",[],"['SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.kind_id>1 AND t.production_year>2010 AND ci.person_id<1720440;']","[""['Empty List']""]"
407,job,SELECT * FROM movie_keyword mk WHERE mk.keyword_id<28570;,SELECT * FROM movie_keyword WHERE keyword_id < 28570,['FILTER_SCAN'],"['SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id<7 AND t.production_year=1956 AND mi.info_type_id=13 AND mi_idx.info_type_id>99;']","[""['FILTER_INTO_JOIN']""]"
408,job,"SELECT * FROM title t,movie_companies mc,movie_info mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND t.kind_id<7 AND t.production_year>1965 AND mc.company_id=160 AND mc.company_type_id>1 AND mi.info_type_id>108;",SELECT * FROM (SELECT * FROM title WHERE kind_id < 7 AND production_year > 1965) AS t INNER JOIN (SELECT * FROM movie_companies WHERE company_id = 160 AND company_type_id > 1) AS t0 ON t.id = t0.movie_id INNER JOIN (SELECT * FROM movie_info WHERE info_type_id > 108) AS t1 ON t.id = t1.movie_id,"['FILTER_INTO_JOIN', 'FILTER_MERGE']","['SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND mk.keyword_id=793;']","[""['FILTER_INTO_JOIN']""]"
409,job,"SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.kind_id<2 AND ci.role_id<8;",SELECT * FROM (SELECT * FROM title WHERE kind_id < 2) AS t INNER JOIN (SELECT * FROM cast_info WHERE role_id < 8) AS t0 ON t.id = t0.movie_id,"['FILTER_INTO_JOIN', 'FILTER_SCAN']","['SELECT * FROM title t,movie_companies mc,movie_info mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND t.production_year=2001 AND mc.company_id=67;']","[""['FILTER_INTO_JOIN', 'FILTER_SCAN']""]"
410,job,"SELECT * FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.kind_id>4 AND t.production_year>1957;",SELECT * FROM (SELECT * FROM title WHERE kind_id > 4 AND production_year > 1957) AS t INNER JOIN movie_info_idx ON t.id = movie_info_idx.movie_id INNER JOIN movie_keyword ON t.id = movie_keyword.movie_id,['FILTER_INTO_JOIN'],"['SELECT * FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.kind_id>3 AND t.production_year=2011 AND mk.keyword_id>7525;']","[""['FILTER_INTO_JOIN']""]"
411,job,"SELECT * FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.kind_id>3 AND t.production_year>2012;",SELECT * FROM (SELECT * FROM title WHERE kind_id > 3 AND production_year > 2012) AS t INNER JOIN movie_info_idx ON t.id = movie_info_idx.movie_id INNER JOIN movie_keyword ON t.id = movie_keyword.movie_id,['FILTER_INTO_JOIN'],"['SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND t.kind_id<7 AND mc.company_id=15607 AND mc.company_type_id>1;']","[""['FILTER_INTO_JOIN']""]"
412,job,"SELECT * FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.kind_id<7 AND t.production_year<2010 AND mk.keyword_id<2565;","SELECT * FROM title, cast_info, movie_keyword WHERE title.id = cast_info.movie_id AND title.id = movie_keyword.movie_id AND title.kind_id < 7 AND title.production_year < 2010 AND movie_keyword.keyword_id < 2565","['JOIN_CONDITION_PUSH', 'FILTER_MERGE']","['SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.kind_id>4 AND ci.person_id<561510 AND ci.role_id>2;']",['[]']
413,job,"SELECT * FROM title t,movie_companies mc,cast_info ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND t.kind_id=1 AND t.production_year>2013 AND mc.company_id<133039 AND mc.company_type_id=1 AND ci.person_id>1040128 AND ci.role_id=5;","SELECT * FROM title t,movie_companies mc,cast_info ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND t.kind_id=1 AND t.production_year>2013 AND mc.company_id<133039 AND mc.company_type_id=1 AND ci.person_id>1040128 AND ci.role_id=5",[],"['SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id<7 AND t.production_year=2010 AND mi.info_type_id=16 AND mi_idx.info_type_id<101;']","[""['Empty List']""]"
414,job,SELECT * FROM cast_info ci WHERE ci.person_id<3114560 AND ci.role_id<10;,SELECT * FROM cast_info WHERE person_id < 3114560 AND role_id < 10,['FILTER_SCAN'],"['SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND mc.company_id>11781 AND mc.company_type_id=1;']","[""['FILTER_INTO_JOIN']""]"
415,job,"SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND mk.keyword_id=86460;","SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND mk.keyword_id=86460",[],"['SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND mk.keyword_id=8131;']","[""['Empty List']""]"
416,job,"SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.production_year=1995 AND ci.role_id<5;",SELECT * FROM (SELECT * FROM title WHERE production_year = 1995) AS t INNER JOIN (SELECT * FROM cast_info WHERE role_id < 5) AS t0 ON t.id = t0.movie_id INNER JOIN movie_info_idx ON t.id = movie_info_idx.movie_id,"['FILTER_MERGE', 'FILTER_INTO_JOIN']",['SELECT * FROM movie_companies mc WHERE mc.company_id=71000;'],"[""['FILTER_INTO_JOIN']""]"
417,job,"SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND ci.person_id<1857593 AND mi_idx.info_type_id>101;","SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND ci.person_id<1857593 AND mi_idx.info_type_id>101",[],"['SELECT * FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND ci.person_id>2321121 AND ci.role_id=2 AND mi.info_type_id<18;']","[""['Empty List']""]"
418,job,"SELECT * FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.production_year>2011 AND mk.keyword_id=245;",SELECT * FROM (SELECT * FROM title WHERE production_year > 2011) AS t INNER JOIN movie_info_idx ON t.id = movie_info_idx.movie_id INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id = 245) AS t0 ON t.id = t0.movie_id,"['FILTER_TABLE_FUNCTION_TRANSPOSE', 'FILTER_INTO_JOIN', 'JOIN_CONDITION_PUSH', 'PROJECT_REMOVE']","['SELECT * FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.kind_id>1 AND t.production_year>2009 AND mi.info_type_id<8;']","[""['FILTER_TABLE_FUNCTION_TRANSPOSE', 'FILTER_INTO_JOIN', 'JOIN_CONDITION_PUSH', 'PROJECT_REMOVE']""]"
419,job,"SELECT * FROM title t,movie_info_idx mi_idx WHERE t.id=mi_idx.movie_id AND t.kind_id>1 AND t.production_year>1937 AND mi_idx.info_type_id>99;",SELECT * FROM (SELECT * FROM title WHERE kind_id > 1 AND production_year > 1937) AS t INNER JOIN (SELECT * FROM movie_info_idx WHERE info_type_id > 99) AS t0 ON t.id = t0.movie_id,"['JOIN_CONDITION_PUSH', 'FILTER_INTO_JOIN']",['SELECT * FROM cast_info ci WHERE ci.person_id>69206 AND ci.role_id<2;'],"[""['FILTER_INTO_JOIN', 'FILTER_INTO_JOIN']""]"
420,job,"SELECT * FROM title t,movie_info_idx mi_idx WHERE t.id=mi_idx.movie_id AND t.kind_id=1 AND t.production_year>1962 AND mi_idx.info_type_id=101;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 1 AND production_year > 1962) AS t INNER JOIN (SELECT * FROM movie_info_idx WHERE info_type_id = 101) AS t0 ON t.id = t0.movie_id,['FILTER_INTO_JOIN'],"['SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.production_year=2009 AND ci.role_id=4;']","[""['FILTER_INTO_JOIN']""]"
421,job,"SELECT * FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.kind_id<4 AND t.production_year=2004 AND mi.info_type_id=2 AND mk.keyword_id<6043;",SELECT * FROM (SELECT * FROM title WHERE kind_id < 4 AND production_year = 2004) AS t INNER JOIN (SELECT * FROM movie_info WHERE info_type_id = 2) AS t0 ON t.id = t0.movie_id INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id < 6043) AS t1 ON t.id = t1.movie_id,['FILTER_INTO_JOIN'],"['SELECT * FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.kind_id>1 AND t.production_year=2009 AND ci.person_id>1407923;']","[""['FILTER_INTO_JOIN']""]"
